Timestamp,X,Y,Z,Joint,ScenarioId
174,0.315073392,0.958174816,0.005891364,WristRight,9
175,0.31356459,0.957746256,0.005736378,WristRight,9
176,0.311653127,0.958775673,0.005441951,WristRight,9
177,0.309788016,0.959998238,0.004923532,WristRight,9
178,0.308424367,0.961316685,0.004266418,WristRight,9
179,0.308488764,0.962346621,0.003529559,WristRight,9
180,0.309246658,0.962759977,0.00295331,WristRight,9
181,0.309974585,0.962524571,0.002506842,WristRight,9
182,0.310698485,0.962539605,0.002249718,WristRight,9
183,0.311246204,0.9624749,0.002141214,WristRight,9
184,0.311364281,0.962370927,0.002171212,WristRight,9
185,0.311365807,0.962229959,0.002134278,WristRight,9
186,0.311507669,0.962133478,0.00216272,WristRight,9
187,0.311661859,0.962044884,0.002422271,WristRight,9
188,0.311251033,0.961864259,0.003073575,WristRight,9
189,0.309976616,0.96145309,0.003043763,WristRight,9
190,0.307961259,0.960700878,0.002642578,WristRight,9
0,0.116722148,0.036660415,0.035095041,WristRight,18
1,0.117145621,0.038241115,0.035112267,WristRight,18
2,0.117309546,0.037898618,0.035237296,WristRight,18
3,0.117309546,0.035217751,0.035451187,WristRight,18
4,0.117254905,0.028914948,0.035711125,WristRight,18
5,0.117129027,0.019854268,0.036007921,WristRight,18
6,0.116467408,0.010980061,0.036191336,WristRight,18
7,0.117138136,0.005467844,0.036981619,WristRight,18
8,0.120761374,0.003370558,0.038902075,WristRight,18
9,0.128326918,0.00307519,0.042290918,WristRight,18
10,0.137033422,0.003051751,0.046748288,WristRight,18
11,0.144079537,0.00436066,0.050736946,WristRight,18
12,0.147379927,0.008747433,0.053563685,WristRight,18
13,0.147436744,0.016904596,0.055811442,WristRight,18
14,0.146145587,0.027738057,0.057120367,WristRight,18
15,0.145622127,0.039255918,0.058612562,WristRight,18
16,0.144797986,0.048764769,0.061164236,WristRight,18
17,0.144590732,0.056696211,0.064768764,WristRight,18
18,0.146537236,0.062133066,0.069914644,WristRight,18
19,0.149712551,0.066440649,0.075617578,WristRight,18
20,0.153196079,0.07085195,0.079516478,WristRight,18
21,0.155917662,0.077162483,0.082225998,WristRight,18
22,0.156977576,0.08536176,0.084576111,WristRight,18
23,0.15639871,0.095236088,0.08944007,WristRight,18
24,0.15573881,0.10317483,0.098991388,WristRight,18
25,0.155142286,0.107517136,0.112052481,WristRight,18
26,0.154419365,0.10955461,0.125979565,WristRight,18
27,0.154172653,0.1122648,0.138914939,WristRight,18
28,0.155260992,0.118074039,0.147776528,WristRight,18
29,0.157196576,0.127638488,0.15410911,WristRight,18
30,0.159450085,0.138292852,0.160428107,WristRight,18
31,0.161321761,0.145887729,0.168465,WristRight,18
32,0.162800473,0.150651427,0.179544638,WristRight,18
33,0.162742708,0.154251083,0.194047809,WristRight,18
34,0.160156478,0.158793041,0.209803002,WristRight,18
35,0.153830822,0.165749063,0.226053927,WristRight,18
36,0.143919856,0.174822153,0.242170172,WristRight,18
37,0.132346304,0.184135289,0.257857211,WristRight,18
38,0.122727079,0.193330076,0.273011576,WristRight,18
39,0.116553537,0.202419864,0.28817871,WristRight,18
40,0.113852117,0.211511926,0.30298608,WristRight,18
41,0.11314596,0.220547838,0.31719546,WristRight,18
42,0.113310346,0.229782654,0.330337317,WristRight,18
43,0.113768338,0.238509597,0.34167731,WristRight,18
44,0.114747138,0.246273179,0.350135624,WristRight,18
45,0.116632571,0.253364104,0.355766172,WristRight,18
46,0.119268277,0.261797358,0.358653401,WristRight,18
47,0.121650449,0.272524542,0.359704116,WristRight,18
48,0.123336043,0.286319159,0.360133515,WristRight,18
49,0.124044571,0.304070626,0.360167313,WristRight,18
50,0.124712635,0.325401045,0.359098655,WristRight,18
51,0.126447293,0.348534889,0.356627626,WristRight,18
52,0.130186608,0.374695893,0.352859091,WristRight,18
53,0.135450501,0.401900787,0.348957973,WristRight,18
54,0.141717871,0.429652771,0.346217041,WristRight,18
55,0.146716798,0.460254853,0.344924095,WristRight,18
56,0.150047465,0.492185528,0.344639585,WristRight,18
57,0.151722966,0.521714517,0.344706469,WristRight,18
58,0.152331635,0.54798085,0.34460966,WristRight,18
59,0.152450132,0.568679776,0.344157009,WristRight,18
60,0.152949166,0.585444667,0.342839819,WristRight,18
61,0.153835018,0.602003862,0.340241778,WristRight,18
62,0.152844907,0.619977444,0.336626322,WristRight,18
63,0.147300248,0.639653765,0.332557943,WristRight,18
64,0.136069834,0.659815911,0.328653953,WristRight,18
65,0.120691949,0.677795659,0.325273493,WristRight,18
66,0.105013182,0.692428275,0.322202024,WristRight,18
67,0.092475137,0.704747373,0.318910053,WristRight,18
68,0.081565771,0.717974794,0.315425522,WristRight,18
69,0.069696813,0.735250459,0.312071996,WristRight,18
70,0.055842915,0.757317677,0.308841262,WristRight,18
71,0.041300359,0.782182248,0.305579178,WristRight,18
72,0.028916253,0.806474636,0.301872707,WristRight,18
73,0.020653676,0.828075122,0.297708923,WristRight,18
74,0.016086704,0.847058749,0.293147419,WristRight,18
75,0.013424294,0.864451629,0.288574132,WristRight,18
76,0.011265695,0.882545317,0.283470477,WristRight,18
77,0.008944864,0.901196889,0.277529009,WristRight,18
78,0.006581564,0.918376056,0.271014461,WristRight,18
79,0.004630269,0.931583077,0.265465293,WristRight,18
80,0.003467552,0.940282694,0.261435106,WristRight,18
81,0.002860328,0.944882696,0.259035924,WristRight,18
82,0.002882385,0.947845722,0.257284488,WristRight,18
83,0.002542334,0.950928377,0.255176769,WristRight,18
84,0.000305072,0.954907695,0.252500054,WristRight,18
85,-0.00585987,0.959553828,0.249962966,WristRight,18
86,-0.017219729,0.965594183,0.247766757,WristRight,18
87,-0.032008976,0.972356067,0.245737938,WristRight,18
88,-0.046868509,0.979238141,0.243497783,WristRight,18
89,-0.059295749,0.985676414,0.240594946,WristRight,18
90,-0.06781722,0.990673147,0.237159426,WristRight,18
91,-0.073721659,0.993947085,0.234078386,WristRight,18
92,-0.07809138,0.996921756,0.231603782,WristRight,18
93,-0.08079879,1.000333525,0.228660789,WristRight,18
94,-0.082138334,1.004845121,0.224175174,WristRight,18
95,-0.082722394,1.010322913,0.217888949,WristRight,18
96,-0.082256494,1.014950553,0.211590565,WristRight,18
97,-0.081231068,1.017978415,0.207246431,WristRight,18
98,-0.079227649,1.019750655,0.205236694,WristRight,18
99,-0.076392247,1.021595243,0.2054059,WristRight,18
100,-0.073280905,1.024855635,0.20700063,WristRight,18
101,-0.069708841,1.031245753,0.20917924,WristRight,18
102,-0.065759447,1.040144569,0.212268533,WristRight,18
103,-0.060618617,1.051502254,0.21563768,WristRight,18
104,-0.053993655,1.062920415,0.218285222,WristRight,18
105,-0.04571198,1.073389646,0.22011227,WristRight,18
106,-0.03558237,1.083355302,0.221175853,WristRight,18
107,-0.023328256,1.095446172,0.221950204,WristRight,18
108,-0.011057785,1.110203184,0.2216848,WristRight,18
109,-0.001817406,1.127314871,0.220550667,WristRight,18
110,0.002622542,1.141561896,0.217513336,WristRight,18
111,0.007398695,1.150098204,0.210454789,WristRight,18
112,0.020486417,1.153148834,0.198715902,WristRight,18
113,0.04683859,1.1531408,0.183216506,WristRight,18
114,0.085867932,1.151931948,0.164847975,WristRight,18
115,0.122973967,1.151709925,0.147800553,WristRight,18
116,0.147366225,1.153303171,0.133352798,WristRight,18
117,0.157549284,1.158586381,0.120497066,WristRight,18
118,0.158034628,1.168780389,0.108652655,WristRight,18
119,0.155190395,1.182792583,0.095967018,WristRight,18
120,0.15440174,1.197121456,0.082445993,WristRight,18
121,0.152662746,1.209946147,0.069387474,WristRight,18
122,0.150221651,1.221281885,0.056770819,WristRight,18
123,0.147584315,1.231493071,0.043996163,WristRight,18
124,0.145233461,1.241375778,0.031371964,WristRight,18
125,0.143408254,1.250918465,0.018629093,WristRight,18
126,0.14148392,1.25908045,0.008633948,WristRight,18
127,0.138945463,1.265851328,0.002523615,WristRight,18
128,0.135697796,1.271735482,0.000125007,WristRight,18
129,0.131845035,1.276054871,0.0,WristRight,18
130,0.127839242,1.278712837,0.000673417,WristRight,18
131,0.124730495,1.27998394,0.001804782,WristRight,18
132,0.122493518,1.280240841,0.004960093,WristRight,18
133,0.121009795,1.28018093,0.010228989,WristRight,18
134,0.12017185,1.280162968,0.017255937,WristRight,18
135,0.119676553,1.279597737,0.024827828,WristRight,18
136,0.119263204,1.278172075,0.031019703,WristRight,18
137,0.119375683,1.27595895,0.035590236,WristRight,18
138,0.119997023,1.273628213,0.038986832,WristRight,18
139,0.120865236,1.271956039,0.041537388,WristRight,18
140,0.12179688,1.27112319,0.043824862,WristRight,18
141,0.122369032,1.270831054,0.045765537,WristRight,18
142,0.122618503,1.270620669,0.046728136,WristRight,18
143,0.12332229,1.270194633,0.047193467,WristRight,18
144,0.125057431,1.269677061,0.046971562,WristRight,18
145,0.127765082,1.269158483,0.045831712,WristRight,18
146,0.130500104,1.268700297,0.044270608,WristRight,18
147,0.132348324,1.268294345,0.042698444,WristRight,18
148,0.133203283,1.267898494,0.041603091,WristRight,18
149,0.133407385,1.267480324,0.041334161,WristRight,18
150,0.133099739,1.267074281,0.041459796,WristRight,18
151,0.131936063,1.266765299,0.041990664,WristRight,18
152,0.128980517,1.266561435,0.043701567,WristRight,18
153,0.124763197,1.266464798,0.046059127,WristRight,18
154,0.120576345,1.266454689,0.048299009,WristRight,18
155,0.117476045,1.266541209,0.049656878,WristRight,18
156,0.116038574,1.266766991,0.050063166,WristRight,18
157,0.115554209,1.267061973,0.049823989,WristRight,18
158,0.11525741,1.267333832,0.04954568,WristRight,18
159,0.114813336,1.267531499,0.048880113,WristRight,18
160,0.113983549,1.267493086,0.047698451,WristRight,18
161,0.112495732,1.267329667,0.04632583,WristRight,18
162,0.110807596,1.267185286,0.045066846,WristRight,18
163,0.109237871,1.26701783,0.0441469,WristRight,18
164,0.108329215,1.267021503,0.043680234,WristRight,18
165,0.108063052,1.267193857,0.043489807,WristRight,18
166,0.108056383,1.26734681,0.043427288,WristRight,18
167,0.107815782,1.267510501,0.043450517,WristRight,18
168,0.108188991,1.267594224,0.042811159,WristRight,18
169,0.109979678,1.267435259,0.041131642,WristRight,18
170,0.113791465,1.267036485,0.038173986,WristRight,18
171,0.118197943,1.266393113,0.03498259,WristRight,18
172,0.121776052,1.265728971,0.032550349,WristRight,18
173,0.123552692,1.265267884,0.031401531,WristRight,18
174,0.123983329,1.264991732,0.031110274,WristRight,18
175,0.122914005,1.265073356,0.031834501,WristRight,18
176,0.120863243,1.265482982,0.032890463,WristRight,18
177,0.11762551,1.266118045,0.034188807,WristRight,18
178,0.114217995,1.266830959,0.035338438,WristRight,18
179,0.111790077,1.267388855,0.035949463,WristRight,18
180,0.110890889,1.267573107,0.03583842,WristRight,18
181,0.110816782,1.267591637,0.035740887,WristRight,18
182,0.110897914,1.267641533,0.035736664,WristRight,18
183,0.110795249,1.267819898,0.035719785,WristRight,18
184,0.110570184,1.268133002,0.03571027,WristRight,18
185,0.11024949,1.268546488,0.035761111,WristRight,18
186,0.109861274,1.269004655,0.035903113,WristRight,18
187,0.109514376,1.269455517,0.036185878,WristRight,18
188,0.109234029,1.269811844,0.036502492,WristRight,18
189,0.10895405,1.270034367,0.036746045,WristRight,18
190,0.108568197,1.270133075,0.036880399,WristRight,18
0,0.134693297,1.29e-05,0.03526985,WristRight,16
1,0.134965854,0.000243421,0.036100352,WristRight,16
2,0.135128071,0.000768858,0.036432049,WristRight,16
3,0.135209236,0.001468205,0.035941842,WristRight,16
4,0.135242156,0.00223385,0.033938545,WristRight,16
5,0.135254122,0.002872065,0.030535543,WristRight,16
6,0.135287973,0.003275965,0.027158029,WristRight,16
7,0.135319088,0.003478985,0.024987756,WristRight,16
8,0.135256163,0.00342601,0.023609242,WristRight,16
9,0.134920361,0.003208493,0.021658962,WristRight,16
10,0.134011063,0.002975325,0.018346643,WristRight,16
11,0.13240705,0.002754112,0.014699182,WristRight,16
12,0.130441061,0.002504577,0.012414349,WristRight,16
13,0.128285011,0.002561557,0.011686447,WristRight,16
14,0.12655083,0.003015319,0.013016335,WristRight,16
15,0.125415635,0.003830146,0.01651251,WristRight,16
16,0.124769159,0.004852906,0.022882758,WristRight,16
17,0.124466492,0.005905845,0.032579674,WristRight,16
18,0.12442588,0.006411759,0.045158909,WristRight,16
19,0.124307227,0.006534548,0.060012263,WristRight,16
20,0.123865036,0.007136384,0.076691558,WristRight,16
21,0.12276359,0.009278736,0.095087765,WristRight,16
22,0.12120341,0.013935427,0.115099812,WristRight,16
23,0.119666476,0.021855112,0.135311274,WristRight,16
24,0.118599342,0.032122688,0.154932362,WristRight,16
25,0.11823783,0.043797198,0.174809657,WristRight,16
26,0.118233828,0.056472307,0.194880262,WristRight,16
27,0.118277546,0.069916722,0.215543988,WristRight,16
28,0.118287469,0.083447418,0.235916786,WristRight,16
29,0.118385023,0.096201006,0.253931282,WristRight,16
30,0.118610646,0.106794332,0.268418886,WristRight,16
31,0.119142299,0.114905604,0.280126371,WristRight,16
32,0.119941252,0.12179243,0.290654077,WristRight,16
33,0.121021063,0.130179539,0.302508262,WristRight,16
34,0.122235503,0.141490935,0.316033639,WristRight,16
35,0.123338694,0.157408518,0.329720374,WristRight,16
36,0.124151261,0.177405396,0.340667273,WristRight,16
37,0.124603542,0.200689854,0.347313366,WristRight,16
38,0.124883542,0.226597582,0.349788719,WristRight,16
39,0.125442007,0.2551155,0.35,WristRight,16
40,0.126509902,0.284777248,0.349269372,WristRight,16
41,0.127888342,0.316102656,0.348477965,WristRight,16
42,0.129211018,0.346823942,0.34727276,WristRight,16
43,0.130016433,0.375951997,0.345646446,WristRight,16
44,0.130315753,0.403401641,0.343436657,WristRight,16
45,0.13028541,0.42855552,0.340538584,WristRight,16
46,0.130270667,0.451051577,0.336899011,WristRight,16
47,0.130333968,0.472268409,0.332529956,WristRight,16
48,0.130433084,0.492633652,0.327916178,WristRight,16
49,0.130247841,0.513498611,0.323184443,WristRight,16
50,0.130372286,0.537099586,0.317984487,WristRight,16
51,0.131551993,0.563929194,0.311630897,WristRight,16
52,0.134334583,0.594081867,0.303726157,WristRight,16
53,0.138388898,0.628322963,0.294092642,WristRight,16
54,0.1423899,0.665051808,0.283698596,WristRight,16
55,0.144916168,0.700863693,0.273608539,WristRight,16
56,0.145941206,0.734217108,0.265015899,WristRight,16
57,0.145926061,0.764455015,0.258436425,WristRight,16
58,0.146213757,0.791719881,0.253504002,WristRight,16
59,0.147485413,0.818943715,0.249398789,WristRight,16
60,0.149799395,0.845527212,0.245269497,WristRight,16
61,0.153098574,0.868196167,0.24031303,WristRight,16
62,0.156745249,0.886188212,0.234206762,WristRight,16
63,0.159569726,0.900016929,0.227193501,WristRight,16
64,0.161357417,0.911318861,0.220435972,WristRight,16
65,0.162085512,0.923981486,0.214542787,WristRight,16
66,0.162198141,0.940966484,0.209393801,WristRight,16
67,0.161626052,0.962408881,0.204879325,WristRight,16
68,0.159874866,0.98820628,0.20026207,WristRight,16
69,0.156602268,1.016831702,0.195166662,WristRight,16
70,0.152219345,1.045481686,0.190754682,WristRight,16
71,0.147269202,1.072259325,0.187074019,WristRight,16
72,0.143032896,1.098113366,0.184036814,WristRight,16
73,0.139588111,1.124033155,0.181299468,WristRight,16
74,0.137194791,1.150869226,0.178178679,WristRight,16
75,0.135544025,1.177954115,0.173527645,WristRight,16
76,0.133971315,1.203957102,0.167193404,WristRight,16
77,0.130922988,1.227674476,0.158886877,WristRight,16
78,0.125964525,1.248932967,0.149823542,WristRight,16
79,0.118984072,1.267269959,0.14130106,WristRight,16
80,0.111759703,1.281805144,0.134966892,WristRight,16
81,0.105466901,1.291115504,0.130797096,WristRight,16
82,0.101229153,1.296023234,0.128273932,WristRight,16
83,0.098624288,1.29829461,0.126318212,WristRight,16
84,0.096820389,1.299786055,0.124461049,WristRight,16
85,0.09504547,1.301589889,0.122417902,WristRight,16
86,0.093146742,1.303995757,0.120382628,WristRight,16
87,0.090945667,1.306609178,0.118270545,WristRight,16
88,0.088949682,1.308850729,0.116265957,WristRight,16
89,0.087430447,1.310416673,0.114358085,WristRight,16
90,0.086600008,1.311767742,0.112829477,WristRight,16
91,0.085925574,1.312419053,0.11156276,WristRight,16
92,0.084250778,1.310159411,0.110154535,WristRight,16
93,0.079411976,1.303005354,0.10832037,WristRight,16
94,0.069090104,1.289080929,0.105926246,WristRight,16
95,0.052911679,1.270665723,0.103559355,WristRight,16
96,0.033888782,1.250626169,0.10196957,WristRight,16
97,0.016125694,1.232129464,0.101231806,WristRight,16
98,0.003084481,1.214476909,0.101089726,WristRight,16
99,-0.006967735,1.196797323,0.101169108,WristRight,16
100,-0.017936893,1.177657332,0.101092296,WristRight,16
101,-0.033782052,1.15842023,0.101018835,WristRight,16
102,-0.054450163,1.140216355,0.100880645,WristRight,16
103,-0.07504298,1.125518822,0.100574528,WristRight,16
104,-0.09184019,1.113956636,0.100142378,WristRight,16
105,-0.104792349,1.105658958,0.099545316,WristRight,16
106,-0.113953585,1.099434885,0.099000079,WristRight,16
107,-0.121908633,1.094225806,0.098305423,WristRight,16
108,-0.12939,1.090199702,0.096637735,WristRight,16
109,-0.134282608,1.087354414,0.093373829,WristRight,16
110,-0.136817776,1.085433314,0.088867454,WristRight,16
111,-0.137893859,1.084576561,0.083564373,WristRight,16
112,-0.137785782,1.084365459,0.078287119,WristRight,16
113,-0.137192376,1.084217241,0.073046198,WristRight,16
114,-0.135868247,1.0842875,0.066930562,WristRight,16
115,-0.133759887,1.084549627,0.059557595,WristRight,16
116,-0.131377141,1.085669226,0.052074228,WristRight,16
117,-0.129421141,1.088038688,0.045606342,WristRight,16
118,-0.128207927,1.091390557,0.040828646,WristRight,16
119,-0.127378991,1.094914917,0.038012951,WristRight,16
120,-0.126725209,1.097796151,0.036590124,WristRight,16
121,-0.126278651,1.099370384,0.035920938,WristRight,16
122,-0.125997839,1.100076305,0.035737445,WristRight,16
123,-0.126130057,1.1006897,0.036008539,WristRight,16
124,-0.126403762,1.101329704,0.036288298,WristRight,16
125,-0.126668095,1.101988019,0.036655655,WristRight,16
126,-0.127151215,1.102471693,0.037036279,WristRight,16
127,-0.127271519,1.10273152,0.037922916,WristRight,16
128,-0.126055032,1.102534396,0.039805282,WristRight,16
129,-0.123656921,1.101747706,0.04324955,WristRight,16
130,-0.120866497,1.100072616,0.047183023,WristRight,16
131,-0.118548594,1.098022511,0.050494839,WristRight,16
132,-0.117484442,1.096089026,0.052247406,WristRight,16
133,-0.117677025,1.094846146,0.052853642,WristRight,16
134,-0.118144286,1.094133357,0.05281871,WristRight,16
135,-0.118436905,1.093633409,0.053362565,WristRight,16
136,-0.118685122,1.092919207,0.054610667,WristRight,16
137,-0.118814429,1.092128146,0.056687723,WristRight,16
138,-0.118738619,1.091034443,0.059177776,WristRight,16
139,-0.118736785,1.089937616,0.061791401,WristRight,16
140,-0.118582617,1.08913611,0.06369898,WristRight,16
141,-0.118694107,1.08871501,0.064853469,WristRight,16
142,-0.119353354,1.088610003,0.065340111,WristRight,16
143,-0.120782975,1.088878314,0.065545762,WristRight,16
144,-0.122770526,1.089343788,0.065461245,WristRight,16
145,-0.124626896,1.090006854,0.065187184,WristRight,16
146,-0.125712156,1.090755573,0.0645758,WristRight,16
147,-0.126251016,1.091402346,0.063454159,WristRight,16
148,-0.126091948,1.091794173,0.061892227,WristRight,16
149,-0.125588664,1.092114017,0.060473646,WristRight,16
150,-0.125049265,1.092562598,0.059450222,WristRight,16
151,-0.12454851,1.093443858,0.058982147,WristRight,16
152,-0.12419117,1.095124545,0.058686288,WristRight,16
153,-0.123987431,1.097658908,0.05888227,WristRight,16
154,-0.123447286,1.100488455,0.05989617,WristRight,16
155,-0.122639317,1.102834031,0.062116971,WristRight,16
156,-0.121840766,1.104179958,0.065145109,WristRight,16
157,-0.121319118,1.10461943,0.067956159,WristRight,16
158,-0.121087896,1.104526135,0.069525694,WristRight,16
159,-0.1210452,1.104384502,0.070054748,WristRight,16
160,-0.120990864,1.104335291,0.070050063,WristRight,16
161,-0.120906447,1.10425013,0.069900819,WristRight,16
162,-0.120822415,1.104129137,0.069468878,WristRight,16
163,-0.12074251,1.104021899,0.06878981,WristRight,16
164,-0.120638211,1.103935121,0.068080989,WristRight,16
165,-0.120560029,1.103892237,0.067559789,WristRight,16
166,-0.120505134,1.103852802,0.067371619,WristRight,16
167,-0.120433456,1.103811731,0.067536937,WristRight,16
168,-0.120484481,1.10385633,0.067771045,WristRight,16
169,-0.120824975,1.103758743,0.068071501,WristRight,16
170,-0.121616896,1.10340172,0.068357755,WristRight,16
171,-0.122817488,1.102561398,0.068573685,WristRight,16
172,-0.123997608,1.101096745,0.06856251,WristRight,16
173,-0.12478293,1.099119874,0.068373769,WristRight,16
174,-0.125120664,1.097196251,0.068070707,WristRight,16
175,-0.125142751,1.095437783,0.067695685,WristRight,16
176,-0.125039463,1.094093346,0.067377474,WristRight,16
177,-0.124894202,1.093090251,0.067202229,WristRight,16
178,-0.124617107,1.092181895,0.067153721,WristRight,16
179,-0.12410517,1.091144858,0.067086374,WristRight,16
180,-0.123224404,1.090233149,0.066934177,WristRight,16
181,-0.121830492,1.089395908,0.066458236,WristRight,16
182,-0.120125385,1.088700085,0.06575932,WristRight,16
183,-0.118580701,1.088182634,0.065041977,WristRight,16
184,-0.117594426,1.087750625,0.064526265,WristRight,16
185,-0.117154744,1.087347681,0.056460482,WristRight,16
186,-0.117304066,1.08707308,0.048394699,WristRight,16
187,-0.117687977,1.086800364,0.040328916,WristRight,16
188,-0.11808246,1.086477856,0.032263133,WristRight,16
189,-0.118453356,1.086129333,0.024197349,WristRight,16
190,-0.118688764,1.085782769,0.016131566,WristRight,16
0,0.128241755,0.005867988,0.048591672,WristRight,1
1,0.128330844,0.005829643,0.049346256,WristRight,1
2,0.128824187,0.005895378,0.049474738,WristRight,1
3,0.129960714,0.005906458,0.049717465,WristRight,1
4,0.132219766,0.005610607,0.051234271,WristRight,1
5,0.135728553,0.004965579,0.05433124,WristRight,1
6,0.139249134,0.004105912,0.058200093,WristRight,1
7,0.141770816,0.003323315,0.061619655,WristRight,1
8,0.142895268,0.002894812,0.063373932,WristRight,1
9,0.143068052,0.002742882,0.063804274,WristRight,1
10,0.142671531,0.002743011,0.063422129,WristRight,1
11,0.142321832,0.002778526,0.063174061,WristRight,1
12,0.1418528,0.002742719,0.062953327,WristRight,1
13,0.141406168,0.002595136,0.062755068,WristRight,1
14,0.141123417,0.002287181,0.062618061,WristRight,1
15,0.14113422,0.001828129,0.062591703,WristRight,1
16,0.141063603,0.001377478,0.062272007,WristRight,1
17,0.140952673,0.001086515,0.062820707,WristRight,1
18,0.141372322,0.00096154,0.065305401,WristRight,1
19,0.142983311,0.000937812,0.070456984,WristRight,1
20,0.146031374,0.00093927,0.077940424,WristRight,1
21,0.149805798,0.000923469,0.085241968,WristRight,1
22,0.152974676,0.000644544,0.09032717,WristRight,1
23,0.154798497,0.00032017,0.092847274,WristRight,1
24,0.155416274,0.000998497,0.093470324,WristRight,1
25,0.155258562,0.004681186,0.093078404,WristRight,1
26,0.154939859,0.012306639,0.093477519,WristRight,1
27,0.155833853,0.023644143,0.095339188,WristRight,1
28,0.158861338,0.036185789,0.099151143,WristRight,1
29,0.164505726,0.049589234,0.10472737,WristRight,1
30,0.171189848,0.063563107,0.11099146,WristRight,1
31,0.176596113,0.080274578,0.115593578,WristRight,1
32,0.179610467,0.099810884,0.11891695,WristRight,1
33,0.183388088,0.120806859,0.121853431,WristRight,1
34,0.19123134,0.140298683,0.124680803,WristRight,1
35,0.204752857,0.158374483,0.127988204,WristRight,1
36,0.220665435,0.173945583,0.130972456,WristRight,1
37,0.233768966,0.189629503,0.132554456,WristRight,1
38,0.240898544,0.206382762,0.133270252,WristRight,1
39,0.242991372,0.223573027,0.133305696,WristRight,1
40,0.242434104,0.241146224,0.132732016,WristRight,1
41,0.241833937,0.25760895,0.131914186,WristRight,1
42,0.241787302,0.272061676,0.13067624,WristRight,1
43,0.241427615,0.288068345,0.129390009,WristRight,1
44,0.241519014,0.30640919,0.128397696,WristRight,1
45,0.242688363,0.326859769,0.127588302,WristRight,1
46,0.24517844,0.349107739,0.127042875,WristRight,1
47,0.248580819,0.36779132,0.126653413,WristRight,1
48,0.252340145,0.385049592,0.126336646,WristRight,1
49,0.25541551,0.406525839,0.12619402,WristRight,1
50,0.258772195,0.434849841,0.126301605,WristRight,1
51,0.263006535,0.470432615,0.125964256,WristRight,1
52,0.268280159,0.508707381,0.124787163,WristRight,1
53,0.274376061,0.54029239,0.122458961,WristRight,1
54,0.281962932,0.565521109,0.119655989,WristRight,1
55,0.289068052,0.586055304,0.117266971,WristRight,1
56,0.294601007,0.603669442,0.116033717,WristRight,1
57,0.298278535,0.619583039,0.115658161,WristRight,1
58,0.299687667,0.634744585,0.11570168,WristRight,1
59,0.299496551,0.648553039,0.115767109,WristRight,1
60,0.300586483,0.662931531,0.115694776,WristRight,1
61,0.303054045,0.678941655,0.115095256,WristRight,1
62,0.306345259,0.693602596,0.11369961,WristRight,1
63,0.310282937,0.706035052,0.111735091,WristRight,1
64,0.313724265,0.717625286,0.109757422,WristRight,1
65,0.315644526,0.730342848,0.108931519,WristRight,1
66,0.31660551,0.745703925,0.107847254,WristRight,1
67,0.317009939,0.766261871,0.104978034,WristRight,1
68,0.317026399,0.790698912,0.099321664,WristRight,1
69,0.316887789,0.819605145,0.091330726,WristRight,1
70,0.317923898,0.847692295,0.083824211,WristRight,1
71,0.32092227,0.8725818,0.07874988,WristRight,1
72,0.325594517,0.891896707,0.075107637,WristRight,1
73,0.331482279,0.907746914,0.071340118,WristRight,1
74,0.336746381,0.924285268,0.065598995,WristRight,1
75,0.340607893,0.945546735,0.058108413,WristRight,1
76,0.343834723,0.965826195,0.051207297,WristRight,1
77,0.346754265,0.98280337,0.046038488,WristRight,1
78,0.348779633,0.992613499,0.043245451,WristRight,1
79,0.351155551,0.996937746,0.042308762,WristRight,1
80,0.355380719,0.999526311,0.042030837,WristRight,1
81,0.360500206,1.00448368,0.042336256,WristRight,1
82,0.365438281,1.010289973,0.041680413,WristRight,1
83,0.369220227,1.017087066,0.038457376,WristRight,1
84,0.369625027,1.023740329,0.031725755,WristRight,1
85,0.367094263,1.03064849,0.021445816,WristRight,1
86,0.364525463,1.036319127,0.011177896,WristRight,1
87,0.361881088,1.040495608,0.004161376,WristRight,1
88,0.359984968,1.042374628,0.000344923,WristRight,1
89,0.358843615,1.042727794,0.0,WristRight,1
90,0.358428179,1.041733701,0.003449247,WristRight,1
91,0.361760948,1.039651531,0.010263739,WristRight,1
92,0.371653662,1.036120717,0.020889172,WristRight,1
93,0.389016245,1.032388444,0.031665472,WristRight,1
94,0.408030481,1.029580195,0.038823864,WristRight,1
95,0.422210705,1.028534544,0.04147878,WristRight,1
96,0.428749172,1.028341499,0.0417271,WristRight,1
97,0.430037422,1.028181565,0.042488755,WristRight,1
98,0.428395785,1.027767372,0.044552558,WristRight,1
99,0.42707395,1.027481417,0.046593082,WristRight,1
100,0.424111889,1.027009431,0.048518193,WristRight,1
101,0.4196721,1.027063873,0.04894798,WristRight,1
102,0.413698134,1.028214107,0.04617658,WristRight,1
103,0.404843397,1.031021526,0.039924424,WristRight,1
104,0.395297642,1.034448186,0.032245143,WristRight,1
105,0.387630785,1.037417057,0.025525349,WristRight,1
106,0.382841252,1.03915593,0.021326154,WristRight,1
107,0.380068562,1.039282442,0.021522726,WristRight,1
108,0.382204694,1.037674234,0.025444912,WristRight,1
109,0.388742075,1.034973401,0.031927687,WristRight,1
110,0.400527007,1.031791683,0.039774424,WristRight,1
111,0.413961383,1.029121376,0.04645705,WristRight,1
112,0.424767392,1.027964914,0.049455023,WristRight,1
113,0.428738714,1.02790795,0.049956698,WristRight,1
